Date,SP500,NASDAQ,Financials,Industrials,Consumer Staples,Energy,Information Technology,Utilities
2001-05-09,1255.5,2156.63,372.8,288.63,214.99,245.72,418.8,204.29
2001-05-10,1255.2,2128.86,373.74,291.43,216.01,243.27,412.2,203.85
2001-05-11,1245.7,2107.43,369.33,288.21,214.55,241.41,406.7,205.07
2001-05-14,1248.9,2081.92,373.13,290.98,214.79,245.17,400.3,206.32
2001-05-15,1249.4,2085.58,375.71,292.75,213.51,248.11,399.7,203.24
2001-05-16,1285.0,2166.44,385.43,303.2,218.97,249.44,416.5,204.42
2001-05-17,1288.5,2193.68,383.04,304.96,216.94,250.26,419.5,204.01
2001-05-18,1292.0,2198.88,381.86,307.78,216.92,254.66,420.5,207.47
2001-05-21,1312.8,2305.59,386.46,310.81,215.51,253.13,443.0,208.94
2001-05-22,1309.4,2313.85,391.36,308.67,212.99,250.84,443.2,208.7
2001-05-23,1289.0,2243.48,388.46,302.84,214.01,246.25,430.1,209.51
2001-05-24,1293.2,2282.02,390.05,302.76,215.29,246.38,435.7,207.73
2001-05-25,1277.9,2251.03,385.77,297.09,214.06,246.38,427.3,203.06
2001-05-29,1267.9,2175.54,385.6,296.14,216.23,246.26,409.7,201.14
2001-05-30,1248.1,2084.5,382.33,293.01,216.03,246.84,388.0,200.81
2001-05-31,1255.8,2110.49,384.33,294.39,215.65,247.37,392.2,203.44
2001-06-01,1260.7,2149.44,383.43,294.74,215.51,247.26,399.2,201.21
2001-06-04,1267.1,2155.93,386.92,296.61,215.58,252.14,400.3,200.73
2001-06-05,1283.6,2233.66,389.79,298.01,216.34,253.12,418.1,196.13
2001-06-06,1270.0,2217.73,385.65,295.17,214.92,245.84,414.6,193.98
2001-06-07,1277.0,2264.0,384.26,295.57,214.34,244.68,427.7,192.15
2001-06-08,1265.0,2215.1,381.0,291.59,213.48,245.25,416.8,193.96
2001-06-11,1254.4,2170.78,379.0,288.12,212.34,245.68,407.9,196.86
2001-06-12,1255.8,2169.95,377.9,291.31,213.99,247.63,406.9,197.15
2001-06-13,1241.6,2121.66,375.56,288.33,212.71,246.02,394.1,192.25
2001-06-14,1219.9,2044.07,369.43,286.4,210.88,242.69,377.5,186.31
2001-06-15,1214.4,2028.43,370.36,286.76,207.87,243.68,372.7,189.18
2001-06-18,1208.4,1988.63,371.61,287.89,206.38,241.33,365.2,188.03
2001-06-19,1212.6,1992.66,375.75,285.6,206.25,240.97,365.8,189.74
2001-06-20,1223.1,2031.24,379.15,289.21,208.19,238.27,368.9,187.77
2001-06-21,1237.0,2058.76,391.59,290.63,209.59,236.39,373.6,181.84
2001-06-22,1225.3,2034.84,388.83,289.7,208.46,238.1,372.2,183.99
2001-06-25,1218.6,2050.87,384.16,284.79,207.33,237.65,378.8,182.14
2001-06-26,1216.8,2064.62,380.67,282.6,208.06,238.04,381.5,183.39
2001-06-27,1211.1,2074.74,379.66,280.95,206.97,231.93,382.8,185.58
2001-06-28,1226.2,2125.46,384.56,283.85,209.66,227.4,394.3,186.34
2001-06-29,1224.4,2161.24,383.87,282.65,208.55,230.56,396.7,186.9
2001-07-02,1236.7,2148.72,387.25,287.06,210.59,230.08,400.3,187.18
2001-07-03,1234.5,2140.8,386.51,285.85,210.11,229.07,400.7,187.28
2001-07-05,1219.2,2080.11,383.75,283.48,208.51,230.23,387.0,189.67
2001-07-06,1190.6,2004.16,375.91,276.57,207.04,229.31,364.5,190.92
2001-07-09,1198.8,2026.71,376.97,277.16,206.94,227.34,368.3,192.09
2001-07-10,1181.5,1962.79,368.76,273.62,206.49,225.14,354.1,193.46
2001-07-11,1180.2,1972.04,366.68,269.72,207.69,222.94,359.0,190.55
2001-07-12,1208.1,2075.74,374.57,279.85,206.73,222.95,385.3,189.02
2001-07-13,1215.7,2084.79,377.66,281.38,206.81,224.47,387.8,188.04
2001-07-16,1202.5,2029.12,374.1,276.9,207.57,221.31,375.0,188.32
2001-07-17,1214.4,2067.32,379.28,279.72,209.57,220.17,381.3,187.67
2001-07-18,1207.7,2016.17,380.12,279.92,210.77,217.71,366.9,185.77
2001-07-19,1215.0,2046.59,376.31,281.87,210.98,221.61,377.3,185.61
2001-07-20,1210.8,2029.37,373.85,281.58,211.02,225.74,371.8,181.17
2001-07-23,1191.0,1988.56,371.46,276.13,207.79,223.21,363.3,176.04
2001-07-24,1171.7,1959.24,367.85,269.32,206.45,216.84,358.9,168.35
2001-07-25,1190.5,1984.32,369.72,270.92,208.85,225.21,365.9,173.63
2001-07-26,1202.9,2022.96,372.53,272.2,208.47,228.4,373.4,178.02
2001-07-27,1205.8,2029.07,374.67,274.81,207.06,230.08,373.0,178.27
2001-07-30,1204.5,2017.84,374.3,271.75,207.6,229.19,371.7,179.1
2001-07-31,1211.2,2027.13,377.14,272.94,210.02,226.74,373.1,178.08
2001-08-01,1215.9,2068.38,379.37,271.35,208.31,225.56,383.6,179.71
2001-08-02,1220.8,2087.38,380.04,269.56,210.2,225.81,391.1,182.16
2001-08-03,1214.3,2066.33,379.23,270.72,209.36,222.38,386.4,181.94
2001-08-06,1200.5,2034.26,375.74,266.1,208.25,221.31,379.6,176.97
2001-08-07,1204.4,2027.79,377.47,270.13,209.08,222.51,377.3,176.73
2001-08-08,1183.5,1966.36,373.32,265.47,208.39,218.99,363.6,171.64
2001-08-09,1183.4,1963.32,372.44,266.06,209.33,218.74,363.3,173.43
2001-08-10,1190.2,1956.47,373.49,269.42,210.62,221.14,362.8,174.41
2001-08-13,1191.3,1982.25,373.31,268.38,210.84,221.37,367.3,172.53
2001-08-14,1186.7,1964.53,372.7,266.9,211.48,222.18,362.1,173.26
2001-08-15,1178.0,1918.89,372.11,266.41,212.82,225.97,351.1,171.14
2001-08-16,1181.7,1930.32,370.77,266.96,214.6,225.77,356.1,170.89
2001-08-17,1162.0,1867.01,365.36,262.97,214.78,222.12,341.7,170.29
2001-08-20,1171.4,1881.35,368.21,265.56,218.03,221.47,344.1,170.9
2001-08-21,1157.3,1831.3,365.24,261.83,217.65,220.58,332.9,170.92
2001-08-22,1165.3,1860.01,366.77,263.87,218.98,222.03,339.8,172.61
2001-08-23,1162.1,1842.97,365.26,264.03,220.83,222.46,335.9,173.34
2001-08-24,1184.9,1916.8,366.06,269.24,221.84,225.54,354.9,174.46
2001-08-27,1179.2,1912.41,362.48,269.03,220.91,223.26,355.4,176.42
2001-08-28,1161.5,1864.98,357.68,264.51,219.08,220.67,345.4,176.6
2001-08-29,1148.6,1843.17,354.29,261.6,217.68,220.79,338.9,175.8
2001-08-30,1129.0,1791.68,352.08,258.33,219.26,218.17,322.5,172.56
2001-08-31,1133.6,1805.43,353.6,260.93,218.53,217.88,326.0,172.46
2001-09-04,1132.9,1770.78,351.84,259.89,221.22,220.08,316.4,173.59
2001-09-05,1131.7,1759.01,347.71,261.49,223.64,221.22,313.8,171.03
2001-09-06,1106.4,1705.64,341.15,255.73,221.11,220.57,300.5,170.11
2001-09-07,1085.8,1687.7,333.69,248.95,219.67,219.95,298.8,170.6
2001-09-10,1092.5,1695.38,334.95,248.35,220.8,219.97,302.4,169.4
2001-09-17,1038.8,1579.55,317.87,225.62,220.17,213.53,281.7,165.48
2001-09-18,1032.7,1555.08,316.8,221.98,219.7,207.94,278.6,162.07
2001-09-19,1016.1,1527.8,311.63,215.42,217.24,199.74,273.8,158.56
2001-09-20,984.5,1470.93,300.04,203.51,212.33,193.79,261.2,160.08
2001-09-21,965.8,1423.19,295.59,205.11,204.42,191.43,252.6,157.32
2001-09-24,1003.5,1499.4,310.98,220.44,208.59,188.07,269.2,156.51
2001-09-25,1012.3,1501.64,315.81,221.92,210.41,188.14,268.9,154.92
2001-09-26,1007.0,1464.04,318.24,219.35,209.57,186.93,259.6,147.93
2001-09-27,1018.6,1460.71,323.56,221.67,213.18,196.87,255.3,146.3
2001-09-28,1040.9,1498.8,332.25,228.59,214.05,203.11,261.9,152.15
2001-10-01,1038.5,1480.46,331.79,227.49,213.43,200.26,259.1,153.26
2001-10-02,1051.3,1492.33,336.71,231.14,215.04,204.76,259.0,157.43
2001-10-03,1072.3,1580.81,342.43,236.04,214.91,204.25,279.5,162.67
2001-10-04,1069.6,1597.31,338.55,234.73,212.8,209.48,284.6,163.44
2001-10-05,1071.4,1605.3,329.93,235.32,214.92,210.36,289.3,163.82
2001-10-08,1062.4,1605.95,321.76,232.45,214.26,210.9,293.0,163.45
2001-10-09,1056.8,1570.19,323.74,231.76,214.63,212.4,282.1,161.13
2001-10-10,1081.0,1626.26,329.3,237.77,217.03,219.86,292.3,163.84
2001-10-11,1097.4,1701.47,333.5,243.57,215.23,218.96,308.7,164.49
2001-10-12,1091.7,1703.4,328.67,241.63,212.67,219.07,311.2,163.94
2001-10-15,1090.0,1696.31,331.49,241.74,211.87,214.47,307.9,162.33
2001-10-16,1097.5,1722.07,336.53,241.74,211.46,216.44,313.5,165.63
2001-10-17,1077.1,1646.34,333.81,235.46,210.16,215.11,299.5,164.07
2001-10-18,1068.6,1652.72,330.54,234.9,211.43,208.51,299.9,159.01
2001-10-19,1073.5,1671.31,326.7,235.0,214.45,209.49,304.1,161.32
2001-10-22,1089.9,1708.08,335.28,238.03,216.69,212.46,312.2,159.32
2001-10-23,1084.8,1704.44,335.28,237.09,215.64,211.93,311.6,156.19
2001-10-24,1085.2,1731.54,335.01,237.76,214.86,209.86,319.3,150.64
2001-10-25,1100.1,1775.47,340.01,241.62,215.86,213.91,328.5,154.06
2001-10-26,1104.6,1768.96,341.67,245.77,217.12,218.16,325.4,153.04
2001-10-29,1078.3,1699.52,332.11,237.77,214.76,216.96,310.1,153.0
2001-10-30,1059.8,1667.41,329.11,232.62,213.2,210.39,303.4,150.12
2001-10-31,1059.8,1690.2,325.55,233.12,212.7,209.52,307.4,151.43
2001-11-01,1084.1,1746.3,331.78,239.45,215.83,213.72,321.8,151.22
2001-11-02,1087.2,1745.73,334.39,242.03,217.37,209.02,322.9,148.21
2001-11-05,1102.8,1793.65,340.16,246.35,218.51,207.6,332.3,152.23
2001-11-06,1118.9,1835.08,345.31,249.79,219.6,207.03,343.4,152.35
2001-11-07,1115.8,1837.53,347.01,249.04,219.32,207.53,343.5,150.0
2001-11-08,1118.5,1827.77,346.98,252.01,216.94,209.51,341.8,153.39
2001-11-09,1120.3,1828.48,345.18,252.07,217.19,214.34,342.4,154.35
2001-11-12,1118.3,1840.13,344.65,248.68,217.08,212.51,345.9,155.21
2001-11-13,1139.1,1892.11,351.57,253.97,218.48,214.97,357.1,157.03
2001-11-14,1141.2,1903.19,353.34,255.95,220.12,204.03,359.1,153.64
2001-11-15,1142.2,1900.57,352.28,258.42,220.99,194.96,359.0,150.96
2001-11-16,1138.7,1898.58,348.19,257.3,220.79,197.81,358.2,151.52
2001-11-19,1151.1,1934.42,353.34,260.48,220.28,196.9,363.5,150.63
2001-11-20,1142.7,1880.51,351.4,258.23,219.73,203.7,351.7,151.91
2001-11-21,1137.0,1875.05,349.03,256.14,218.46,202.03,349.5,148.62
2001-11-23,1150.3,1903.2,354.73,259.51,219.79,204.84,355.1,149.76
2001-11-26,1157.4,1941.23,357.87,261.43,218.81,201.09,362.1,148.12
2001-11-27,1149.5,1935.97,356.57,260.45,216.03,200.54,359.8,148.69
2001-11-28,1128.5,1887.97,347.72,254.53,214.66,198.39,349.2,142.81
2001-11-29,1140.2,1933.26,351.12,256.43,216.77,201.06,359.2,143.4
2001-11-30,1139.5,1930.58,348.23,254.63,217.31,200.73,359.7,142.61
2001-12-03,1129.9,1904.9,342.88,250.06,216.91,203.14,354.7,140.72
2001-12-04,1144.8,1963.1,347.18,253.76,217.29,205.92,366.8,143.76
2001-12-05,1170.3,2046.84,353.48,258.57,217.65,209.94,386.4,144.24
2001-12-06,1167.1,2054.27,355.53,259.35,215.09,203.17,386.3,142.35
2001-12-07,1158.3,2021.26,354.83,257.76,214.43,204.78,378.8,144.47
2001-12-10,1139.9,1992.12,349.21,253.97,213.24,201.89,372.7,140.95
2001-12-11,1136.8,2001.93,350.5,254.26,211.24,199.19,374.6,136.31
2001-12-12,1137.1,2011.38,349.48,254.46,212.4,200.3,378.0,137.35
2001-12-13,1119.4,1946.51,344.49,252.4,213.81,196.41,360.2,138.75
2001-12-14,1123.1,1953.17,342.52,253.61,213.95,198.91,363.3,137.06
2001-12-17,1134.4,1987.45,345.61,256.92,215.41,200.25,367.7,134.75
2001-12-18,1142.9,2004.76,349.17,262.01,217.14,201.41,369.6,137.51
2001-12-19,1149.6,1982.89,354.85,265.15,219.43,204.75,364.3,142.72
2001-12-20,1139.9,1918.54,353.43,264.33,219.48,204.13,350.8,141.83
2001-12-21,1144.9,1945.83,351.68,266.69,220.81,205.86,354.8,141.09
2001-12-24,1144.7,1944.48,351.29,266.45,220.54,208.3,353.2,142.4
2001-12-26,1149.4,1960.7,352.19,266.41,220.96,211.71,355.3,143.83
2001-12-27,1157.1,1976.42,354.55,268.43,221.25,212.53,359.1,145.76
2001-12-28,1161.0,1987.26,357.86,268.9,219.44,213.5,359.8,146.3
2001-12-31,1148.1,1950.4,355.26,265.77,218.39,211.3,352.7,145.88
2002-01-02,1154.7,1979.25,354.15,266.09,219.13,211.01,363.0,147.8
2002-01-03,1165.3,2044.27,356.07,265.82,218.13,210.05,381.6,146.47
2002-01-04,1172.5,2059.38,361.18,268.28,216.15,211.43,384.6,145.85
2002-01-07,1164.9,2037.1,358.61,263.92,214.51,210.65,380.2,146.92
2002-01-08,1160.7,2055.74,353.99,262.19,214.67,209.76,383.0,145.08
2002-01-09,1155.1,2044.89,355.81,260.61,214.05,208.23,382.1,144.63
2002-01-10,1156.5,2047.24,357.46,260.31,214.33,207.96,379.5,145.19
2002-01-11,1145.6,2022.46,353.82,255.87,214.93,204.06,374.7,143.55
2002-01-14,1138.4,1990.74,350.69,254.67,216.0,203.0,370.0,144.17
2002-01-15,1146.2,2000.91,357.56,254.57,217.66,206.81,372.1,144.57
2002-01-16,1127.6,1944.44,353.17,248.66,216.66,201.92,360.7,144.15
2002-01-17,1138.9,1985.82,356.56,252.12,218.32,202.35,371.5,141.8
2002-01-18,1127.6,1930.34,355.48,252.69,218.62,200.98,358.1,141.67
2002-01-22,1119.3,1882.53,354.92,252.34,219.44,199.71,343.8,139.43
2002-01-23,1128.2,1922.38,354.93,250.67,218.4,205.01,349.7,140.14
2002-01-24,1132.2,1942.58,356.51,252.76,217.21,206.84,355.5,140.7
2002-01-25,1133.3,1937.7,357.66,256.1,218.58,208.35,355.3,140.41
2002-01-28,1133.1,1943.91,355.15,255.39,219.08,207.04,357.1,139.39
2002-01-29,1100.6,1892.99,339.03,244.61,215.39,201.85,345.6,135.07
2002-01-30,1113.6,1913.44,342.9,247.64,217.55,204.17,352.2,134.92
2002-01-31,1130.2,1934.03,348.95,251.67,220.67,207.27,357.5,137.2
2002-02-01,1122.2,1911.24,345.01,250.5,220.83,208.12,351.7,138.15
2002-02-04,1094.4,1855.53,333.55,240.65,220.83,204.22,342.7,135.53
2002-02-05,1090.0,1838.52,331.38,240.09,222.42,203.22,339.3,132.9
2002-02-06,1083.5,1812.71,328.15,242.72,220.77,205.55,336.5,130.96
2002-02-07,1080.2,1782.11,329.98,243.77,220.21,202.2,328.0,131.93
2002-02-08,1096.2,1818.88,338.94,246.18,219.92,202.72,332.7,132.43
2002-02-11,1111.9,1846.66,341.93,250.52,221.16,205.32,342.0,133.8
2002-02-12,1107.5,1834.21,339.83,248.55,222.02,204.01,337.0,134.86
2002-02-13,1118.5,1859.16,345.06,250.55,223.09,205.12,342.9,135.65
2002-02-14,1116.5,1843.37,345.78,249.85,224.09,206.33,340.2,135.04
2002-02-15,1104.2,1805.2,339.37,248.32,225.66,206.84,329.4,133.1
2002-02-19,1083.3,1750.61,330.67,244.83,223.72,204.74,319.0,131.45
2002-02-20,1098.0,1775.57,335.56,249.87,226.72,204.78,321.9,130.96
2002-02-21,1081.0,1716.24,330.47,249.24,224.46,206.39,306.1,130.74
2002-02-22,1089.8,1724.54,330.12,251.31,228.77,212.74,306.8,132.22
2002-02-25,1109.4,1769.88,338.2,257.46,231.2,215.24,317.9,131.92
2002-02-26,1109.4,1766.86,339.39,257.23,230.55,214.14,315.8,133.7
2002-02-27,1109.9,1751.88,341.98,258.69,229.45,214.54,311.9,134.37
2002-02-28,1106.7,1731.49,343.38,257.5,229.47,215.44,307.3,133.54
2002-03-01,1131.8,1802.74,347.65,263.65,232.8,218.68,324.7,135.99
2002-03-04,1153.8,1859.32,359.1,271.54,231.34,221.78,336.3,138.87
2002-03-05,1146.1,1866.29,359.35,268.47,229.0,221.19,339.0,141.79
2002-03-06,1162.8,1890.4,365.11,274.9,229.72,225.39,341.7,144.67
2002-03-07,1157.5,1881.63,362.45,272.0,227.95,225.38,340.0,145.67
2002-03-08,1164.3,1929.67,364.05,272.18,228.51,224.19,350.6,145.25
2002-03-11,1168.3,1929.49,366.08,274.83,228.1,227.46,349.3,146.0
2002-03-12,1165.6,1897.12,367.02,273.59,230.12,229.73,342.3,144.67
2002-03-13,1154.1,1862.03,363.91,268.81,228.81,227.17,333.4,143.33
2002-03-14,1153.0,1854.14,364.53,269.26,229.6,226.92,330.0,143.39
2002-03-15,1166.2,1868.3,371.59,269.61,232.76,229.09,332.3,143.8
2002-03-18,1165.5,1877.06,369.52,269.35,232.15,230.47,332.6,145.72
2002-03-19,1170.3,1880.87,371.4,270.67,234.65,231.51,334.3,146.34
2002-03-20,1151.8,1832.87,365.19,266.44,233.8,229.19,323.4,146.37
2002-03-21,1153.6,1868.83,365.17,261.51,235.4,229.45,331.0,150.18
2002-03-22,1148.7,1851.39,365.66,261.85,236.74,226.45,326.5,149.41
2002-03-25,1131.9,1812.49,359.73,256.56,235.23,224.14,319.1,148.79
2002-03-26,1138.5,1824.17,363.21,258.99,237.42,226.83,321.5,147.43
2002-03-27,1144.6,1826.75,367.03,260.87,237.2,230.05,320.9,149.44
2002-03-28,1147.4,1845.35,365.79,261.35,236.99,229.74,326.3,149.43
2002-04-01,1146.5,1862.62,363.75,260.18,236.67,230.43,331.5,149.06
2002-04-02,1136.8,1804.4,364.89,258.6,236.65,232.72,318.5,150.4
2002-04-03,1125.4,1784.35,361.18,255.01,234.75,228.87,314.2,149.05
2002-04-04,1126.3,1789.75,363.41,257.77,237.15,224.75,315.6,149.28
2002-04-05,1122.7,1770.03,365.64,258.29,236.73,222.25,309.1,148.57
2002-04-08,1125.3,1785.87,366.99,258.6,237.85,225.15,308.0,149.18
2002-04-09,1117.8,1742.57,369.08,257.99,238.9,222.52,298.0,147.86
2002-04-10,1130.5,1767.07,370.21,262.61,243.14,224.83,301.6,150.09
2002-04-11,1103.7,1725.24,360.78,251.27,240.81,221.84,292.5,147.45
2002-04-12,1111.0,1756.19,364.88,252.23,241.79,215.17,297.3,147.38
2002-04-15,1102.5,1753.78,359.93,246.08,238.95,218.78,296.4,145.54
2002-04-16,1128.4,1816.79,367.6,251.25,241.53,222.45,310.4,147.8
2002-04-17,1126.1,1810.67,369.32,249.76,239.97,223.98,310.8,149.78
2002-04-18,1124.5,1802.43,367.78,248.54,239.11,224.9,309.0,150.55
2002-04-19,1125.2,1796.83,367.91,248.08,241.44,225.75,309.0,150.95
2002-04-22,1107.8,1758.68,362.75,243.51,242.15,222.71,302.5,150.88
2002-04-23,1101.0,1730.29,360.9,243.16,242.62,221.96,295.6,152.22
2002-04-24,1093.1,1713.34,359.17,241.83,242.18,217.4,290.3,151.1
2002-04-25,1091.5,1713.7,355.75,239.32,241.39,219.29,292.2,147.33
2002-04-26,1076.3,1663.89,353.97,236.06,240.14,217.27,281.6,144.66
2002-04-29,1065.5,1656.93,350.98,231.56,239.93,216.67,282.5,144.39
2002-04-30,1076.9,1688.23,355.53,236.87,241.38,218.01,285.9,146.44
2002-05-01,1086.5,1677.53,357.49,238.52,244.96,220.75,284.0,145.91
2002-05-02,1084.6,1644.82,361.37,239.23,246.91,222.61,275.4,145.17
2002-05-03,1073.4,1613.03,359.27,238.87,245.14,223.19,267.0,145.04
2002-05-06,1052.7,1578.48,351.36,233.05,244.77,215.9,259.9,144.1
2002-05-07,1049.5,1573.82,349.45,233.12,244.28,215.8,260.3,141.36
2002-05-08,1088.8,1696.29,359.48,242.93,244.31,220.55,290.8,142.46
2002-05-09,1073.0,1650.49,356.01,237.7,244.09,217.77,280.9,141.46
2002-05-10,1055.0,1600.85,350.83,233.36,243.94,216.99,270.5,138.76
2002-05-13,1074.6,1652.54,356.8,235.51,246.03,222.11,283.0,138.05
2002-05-14,1097.3,1719.05,362.44,240.94,244.93,223.39,297.2,138.93
2002-05-15,1091.1,1725.56,361.15,240.3,243.27,219.25,296.7,136.79
2002-05-16,1098.2,1730.44,364.64,242.53,244.73,222.09,300.8,133.59
2002-05-17,1106.6,1741.39,366.62,246.91,244.95,221.22,303.0,131.84
2002-05-20,1091.9,1701.59,360.04,243.21,242.71,218.69,295.1,134.69
2002-05-21,1079.9,1664.18,357.66,240.06,241.22,218.17,287.0,135.57
2002-05-22,1086.0,1673.45,357.68,240.34,243.75,221.46,290.4,139.16
2002-05-23,1097.1,1697.63,361.13,245.19,243.86,223.48,293.1,140.36
2002-05-24,1083.8,1661.49,358.56,242.46,241.77,220.85,285.4,140.14
2002-05-28,1074.5,1652.17,354.65,239.6,239.21,219.04,282.9,139.57
2002-05-29,1067.7,1624.39,354.6,236.73,239.34,219.85,276.6,134.99
2002-05-30,1064.7,1631.92,353.07,236.14,240.27,215.88,279.0,133.08
2002-05-31,1067.1,1615.73,354.35,237.21,243.36,218.21,274.8,132.79
2002-06-03,1040.7,1562.56,346.68,229.53,240.31,214.0,265.1,127.67
2002-06-04,1040.7,1578.12,344.4,228.56,240.71,213.84,270.9,129.48
2002-06-05,1049.9,1595.26,347.39,231.19,243.8,214.01,274.6,127.6
2002-06-06,1029.2,1554.88,341.19,226.75,239.96,212.29,268.2,124.35
2002-06-07,1027.5,1535.48,341.51,227.48,239.91,214.09,261.0,123.95
2002-06-10,1030.7,1530.69,343.65,228.46,239.88,210.95,259.4,124.14
2002-06-11,1013.6,1497.18,337.17,225.73,239.2,209.62,253.8,123.43
2002-06-12,1020.3,1519.12,338.62,227.95,240.69,211.71,260.5,124.69
2002-06-13,1009.6,1496.86,331.32,226.4,238.48,211.23,256.1,125.91
2002-06-14,1007.3,1504.74,334.26,224.78,237.07,210.37,256.2,124.8
2002-06-17,1036.2,1553.29,348.9,230.73,240.49,215.92,264.8,126.9
2002-06-18,1037.1,1542.96,350.23,232.98,240.01,215.19,262.1,128.1
2002-06-19,1020.0,1496.83,345.68,230.01,239.45,212.15,250.3,126.81
2002-06-20,1006.3,1464.75,339.75,228.13,239.52,213.4,243.6,124.25
2002-06-21,989.1,1440.96,336.24,223.56,236.79,211.91,237.2,124.84
2002-06-24,992.7,1460.34,336.23,224.91,233.67,213.61,242.7,122.62
2002-06-25,976.1,1423.99,333.47,219.66,227.94,212.42,234.8,121.59
2002-06-26,973.5,1429.33,326.99,220.09,229.08,212.26,236.7,120.31
2002-06-27,990.6,1459.2,334.95,223.89,230.27,215.14,242.2,120.57
2002-06-28,989.8,1463.21,336.94,223.29,228.52,217.58,241.4,122.93
2002-07-01,968.6,1403.8,331.58,219.47,230.6,216.45,230.2,120.51
2002-07-02,948.1,1357.82,326.08,215.48,228.49,212.57,222.7,117.84
2002-07-03,954.0,1380.17,323.1,215.01,226.64,212.43,231.5,117.04
2002-07-05,989.0,1448.36,334.92,224.53,230.02,217.48,246.4,118.3
2002-07-08,977.0,1405.61,333.68,221.41,231.15,215.79,236.7,117.17
2002-07-09,952.8,1381.12,324.6,216.42,225.78,212.89,233.3,113.58
2002-07-10,920.5,1346.01,314.21,208.94,221.05,203.65,227.1,107.33
2002-07-11,927.4,1374.43,317.21,209.53,217.13,198.77,234.6,110.83
2002-07-12,921.4,1373.5,314.52,210.45,212.51,195.89,235.8,107.14
2002-07-15,917.9,1382.62,313.25,208.43,211.53,190.92,240.9,108.68
2002-07-16,901.0,1375.26,308.25,204.02,206.37,187.66,237.9,105.43
2002-07-17,906.0,1397.25,305.75,206.91,208.3,189.97,241.2,104.26
2002-07-18,881.6,1356.95,295.43,201.36,203.17,187.69,236.1,101.04
2002-07-19,847.8,1319.15,288.94,193.46,192.5,176.09,228.6,95.77
2002-07-22,819.9,1282.65,278.57,187.75,194.58,164.78,218.7,93.8
2002-07-23,797.7,1229.05,263.63,184.5,196.37,163.83,208.8,85.73
2002-07-24,843.4,1290.23,278.5,194.15,204.76,176.61,220.1,93.32
2002-07-25,838.7,1240.08,277.65,194.64,208.68,175.53,204.9,96.47
2002-07-26,852.8,1262.12,285.4,198.81,209.59,179.65,207.2,94.9
2002-07-29,899.0,1335.25,303.93,211.08,216.64,188.1,221.7,96.4
2002-07-30,902.8,1344.19,305.07,213.28,213.76,185.77,224.7,103.97
2002-07-31,911.6,1328.26,309.68,213.72,217.94,189.85,221.2,105.54
2002-08-01,884.7,1280.0,302.69,209.3,216.08,176.64,210.2,103.29
2002-08-02,864.2,1247.92,294.19,201.46,216.09,175.16,204.0,101.09
2002-08-05,834.6,1206.01,283.15,194.42,212.6,168.87,195.9,99.78
2002-08-06,859.6,1259.55,292.01,201.88,213.15,174.47,205.7,103.17
2002-08-07,876.8,1280.9,296.32,206.55,217.04,177.7,211.1,104.1
2002-08-08,905.5,1316.52,310.85,212.8,222.3,185.62,219.2,105.58
2002-08-09,908.6,1306.12,314.4,213.33,223.39,187.88,216.8,106.2
2002-08-12,903.8,1306.84,311.15,211.95,222.72,187.18,215.9,108.09
2002-08-13,884.2,1269.28,303.6,205.98,221.29,183.82,210.4,105.21
2002-08-14,919.6,1334.3,314.94,210.76,227.81,190.84,224.3,108.18
2002-08-15,930.2,1345.01,318.3,213.1,226.28,195.17,226.7,108.21
2002-08-16,928.8,1361.01,316.24,212.44,225.71,193.18,231.5,106.46
2002-08-19,950.7,1394.54,324.69,218.06,226.71,194.18,239.7,108.15
2002-08-20,937.4,1376.59,319.83,215.4,225.45,189.16,234.5,108.37
2002-08-21,949.4,1409.25,321.26,217.26,225.79,190.77,241.1,111.5
2002-08-22,962.7,1422.95,325.29,219.63,226.25,195.18,244.1,113.32
2002-08-23,940.9,1380.62,318.63,215.25,223.31,191.97,235.3,111.47
2002-08-26,948.0,1391.74,322.44,215.62,223.63,194.52,235.3,113.66
2002-08-27,934.8,1347.78,319.8,215.1,223.27,194.34,227.2,111.89
2002-08-28,917.9,1314.38,313.65,211.2,221.16,189.27,220.4,111.19
2002-08-29,917.8,1335.77,314.68,208.51,218.34,187.6,223.6,109.67
2002-08-30,916.1,1314.85,315.43,208.83,220.03,188.98,218.5,108.8
2002-09-03,878.0,1263.84,299.97,200.64,215.2,180.1,208.6,105.0
2002-09-04,893.4,1292.31,305.35,203.62,216.28,180.92,213.7,104.76
2002-09-05,879.1,1251.0,300.91,199.37,216.57,180.63,205.9,104.46
2002-09-06,893.9,1295.3,305.19,202.47,216.43,183.63,213.7,104.24
2002-09-09,903.0,1304.6,310.05,204.46,219.64,182.73,215.6,103.91
2002-09-10,909.6,1320.09,307.61,206.05,220.56,186.6,220.2,101.5
2002-09-11,909.5,1315.45,306.38,206.35,220.49,185.77,219.2,101.9
2002-09-12,886.9,1279.68,297.98,202.4,216.76,181.25,211.0,98.94
2002-09-13,889.8,1291.4,300.01,197.96,218.31,183.02,212.2,100.65
2002-09-16,891.1,1275.88,299.41,200.09,221.13,184.5,208.9,99.6
